row_seq,t_us,baro_valid,baro_updated,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_updated,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_updated,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_updated,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_updated,auxvz_seq,a_vertical,est_valid,est_updated,est_seeded,est_seq,est_h,est_v,est_a,P00,P01,P10,P11,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,warn_mask,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
330,6600000,1,1,331,14.515258,868.993582,1276.838389,1,1,331,-0.219062,-0.141293,-20.386052,-0.004038,-0.012301,0.002885,1,1,331,-0.177626,-0.119788,-20.341182,1,1,331,0.999934,0.002956,0.011133,0.000356,1,1,331,-30.085460,1,1,1,331,1176.718863,259.326998,-30.085460,6.900000,0.018394,0.018394,4.693333,2,1,1,3,1951,1,1,331,6600,0,1,1,0,0,0,0,1,1,1,5660,2050,0,5600,1940,1,0.950596,3731.687276,3014.964506,3045.373215,686.314061,3048,3045.373215,2.626785,0,9.857430,-1.749726,1176.718863,1.299270,-0.600458,259.326998
331,6620000,1,1,332,14.484418,868.445528,1282.006721,1,1,332,-0.219324,-0.140459,-20.289516,-0.003834,-0.012142,0.002843,1,1,332,-0.177283,-0.118417,-20.245697,1,1,332,0.999933,0.002937,0.011149,0.000342,1,1,332,-29.989819,1,1,1,332,1181.893407,258.727201,-29.989819,6.892500,0.018441,0.018441,4.688667,2,1,1,3,1950,1,1,332,6620,0,1,1,0,0,0,0,1,1,1,5680,2070,0,5620,1960,1,0.950458,3727.822282,3015.062825,3045.374643,682.447639,3048,3045.374643,2.625357,0,9.883400,-1.761739,1181.893407,1.297719,-0.600820,258.727201
332,6640000,1,1,333,14.453649,867.899021,1287.163086,1,1,333,-0.219544,-0.139607,-20.193386,-0.003629,-0.011982,0.002800,1,1,333,-0.176917,-0.117034,-20.150648,1,1,333,0.999933,0.002918,0.011165,0.000329,1,1,333,-29.894706,1,1,1,333,1187.055993,258.129307,-29.894706,6.885000,0.018488,0.018488,4.684000,2,1,1,3,1950,1,1,333,6640,0,1,1,0,0,0,0,1,1,1,5700,2090,0,5640,1980,1,0.950319,3723.976967,3015.161089,3045.376072,678.600895,3048,3045.376072,2.623928,0,9.909339,-1.773759,1187.055993,1.296167,-0.601178,258.129307
333,6660000,1,1,334,14.422952,867.354056,1292.307522,1,1,334,-0.219721,-0.138739,-20.097659,-0.003422,-0.011820,0.002758,1,1,334,-0.176529,-0.115641,-20.056029,1,1,334,0.999933,0.002899,0.011181,0.000316,1,1,334,-29.800117,1,1,1,334,1192.206659,257.533305,-29.800117,6.877500,0.018535,0.018535,4.679333,2,1,1,3,1950,1,1,334,6660,0,1,1,0,0,0,0,1,1,1,5720,2110,0,5660,2000,1,0.950179,3720.151234,3015.259298,3045.377501,674.773733,3048,3045.377501,2.622499,0,9.935247,-1.785786,1192.206659,1.294613,-0.601533,257.533305
334,6680000,1,1,335,14.392326,866.810627,1297.440067,1,1,335,-0.219854,-0.137854,-20.002332,-0.003214,-0.011656,0.002715,1,1,335,-0.176119,-0.114236,-19.961840,1,1,335,0.999933,0.002880,0.011196,0.000303,1,1,335,-29.706049,1,1,1,335,1197.345443,256.939184,-29.706049,6.870000,0.018583,0.018583,4.674667,2,1,1,3,1950,1,1,335,6680,0,1,1,0,0,0,0,1,1,1,5740,2130,0,5680,2020,1,0.950040,3716.344990,3015.357450,3045.378932,670.966058,3048,3045.378932,2.621068,0,9.961123,-1.797820,1197.345443,1.293058,-0.601885,256.939184
335,6700000,1,1,336,14.361771,866.268728,1302.560760,1,1,336,-0.219945,-0.136952,-19.907403,-0.003006,-0.011491,0.002672,1,1,336,-0.175687,-0.112821,-19.868076,1,1,336,0.999933,0.002860,0.011212,0.000290,1,1,336,-29.612499,1,1,1,336,1202.472382,256.346934,-29.612499,6.862500,0.018630,0.018630,4.670000,2,1,1,3,1950,1,1,336,6700,0,1,1,0,0,0,0,1,1,1,5760,2150,0,5700,2040,1,0.949900,3712.558139,3015.455544,3045.380363,667.177776,3048,3045.380363,2.619637,0,9.986969,-1.809861,1202.472382,1.291501,-0.602233,256.346934
336,6720000,1,1,337,14.331286,865.728353,1307.669638,1,1,337,-0.219992,-0.136034,-19.812870,-0.002796,-0.011324,0.002629,1,1,337,-0.175234,-0.111395,-19.774734,1,1,337,0.999933,0.002841,0.011227,0.000277,1,1,337,-29.519461,1,1,1,337,1207.587513,255.756545,-29.519461,6.855000,0.018677,0.018677,4.665333,2,1,1,3,1950,1,1,337,6720,0,1,1,0,0,0,0,1,1,1,5780,2170,0,5720,2060,1,0.949760,3708.790587,3015.553581,3045.381795,663.408792,3048,3045.381795,2.618205,0,10.012784,-1.821910,1207.587513,1.289943,-0.602578,255.756545
337,6740000,1,1,338,14.300872,865.189495,1312.766738,1,1,338,-0.219997,-0.135099,-19.718731,-0.002586,-0.011155,0.002586,1,1,338,-0.174759,-0.109960,-19.681812,1,1,338,0.999933,0.002821,0.011242,0.000264,1,1,338,-29.426934,1,1,1,338,1212.690873,255.168006,-29.426934,6.847500,0.018723,0.018723,4.660667,2,1,1,3,1950,1,1,338,6740,0,1,1,0,0,0,0,1,1,1,5800,2190,0,5740,2080,1,0.949620,3705.042241,3015.651560,3045.383227,659.659014,3048,3045.383227,2.616773,0,10.038567,-1.833965,1212.690873,1.288383,-0.602920,255.168006
338,6760000,1,1,339,14.270528,864.652149,1317.852098,1,1,339,-0.219958,-0.134148,-19.624984,-0.002374,-0.010985,0.002543,1,1,339,-0.174262,-0.108514,-19.589307,1,1,339,0.999933,0.002801,0.011257,0.000251,1,1,339,-29.334912,1,1,1,339,1217.782499,254.581308,-29.334912,6.840000,0.018770,0.018770,4.656000,2,1,1,3,1949,1,1,339,6760,0,1,1,0,0,0,0,1,1,1,5820,2210,0,5760,2100,1,0.949479,3701.313007,3015.749479,3045.384661,655.928347,3048,3045.384661,2.615339,0,10.064319,-1.846026,1217.782499,1.286822,-0.603259,254.581308
339,6780000,1,1,340,14.240254,864.116309,1322.925756,1,1,340,-0.219876,-0.133181,-19.531628,-0.002162,-0.010813,0.002499,1,1,340,-0.173745,-0.107059,-19.497217,1,1,340,0.999933,0.002781,0.011272,0.000237,1,1,340,-29.243393,1,1,1,340,1222.862428,253.996440,-29.243393,6.832500,0.018817,0.018817,4.651333,2,1,1,3,1949,1,1,340,6780,0,1,1,0,0,0,0,1,1,1,5840,2230,0,5780,2120,1,0.949338,3697.602794,3015.847338,3045.386095,652.216699,3048,3045.386095,2.613905,0,10.090040,-1.858095,1222.862428,1.285259,-0.603594,253.996440
340,6800000,1,1,341,14.210050,863.581969,1327.987747,1,1,341,-0.219751,-0.132197,-19.438661,-0.001950,-0.010639,0.002455,1,1,341,-0.173207,-0.105594,-19.405540,1,1,341,0.999932,0.002761,0.011287,0.000224,1,1,341,-29.152372,1,1,1,341,1227.930695,253.413392,-29.152372,6.825000,0.018864,0.018864,4.646667,2,1,1,3,1949,1,1,341,6800,0,1,1,0,0,0,0,1,1,1,5860,2250,0,5800,2140,1,0.949197,3693.911509,3015.945137,3045.387530,648.523979,3048,3045.387530,2.612470,0,10.115729,-1.870170,1227.930695,1.283695,-0.603926,253.413392
341,6820000,1,1,342,14.179916,863.049123,1333.038109,1,1,342,-0.219583,-0.131198,-19.346082,-0.001736,-0.010464,0.002411,1,1,342,-0.172648,-0.104120,-19.314273,1,1,342,0.999932,0.002740,0.011302,0.000211,1,1,342,-29.061847,1,1,1,342,1232.987339,252.832156,-29.061847,6.817500,0.018910,0.018910,4.642000,2,1,1,3,1949,1,1,342,6820,0,1,1,0,0,0,0,1,1,1,5880,2270,0,5820,2160,1,0.949056,3690.239059,3016.042875,3045.388966,644.850094,3048,3045.388966,2.611034,0,10.141387,-1.882252,1232.987339,1.282130,-0.604255,252.832156
342,6840000,1,1,343,14.149850,862.517766,1338.076878,1,1,343,-0.219371,-0.130183,-19.253889,-0.001522,-0.010288,0.002367,1,1,343,-0.172069,-0.102637,-19.223414,1,1,343,0.999932,0.002720,0.011316,0.000198,1,1,343,-28.971814,1,1,1,343,1238.032393,252.252719,-28.971814,6.810000,0.018957,0.018957,4.637333,2,1,1,3,1949,1,1,343,6840,0,1,1,0,0,0,0,1,1,1,5900,2290,0,5840,2180,1,0.948915,3686.585355,3016.140550,3045.390402,641.194953,3048,3045.390402,2.609598,0,10.167014,-1.894340,1238.032393,1.280564,-0.604580,252.252719
343,6860000,1,1,344,14.119854,861.987891,1343.104090,1,1,344,-0.219117,-0.129152,-19.162083,-0.001308,-0.010110,0.002323,1,1,344,-0.171470,-0.101146,-19.132961,1,1,344,0.999932,0.002699,0.011330,0.000185,1,1,344,-28.882269,1,1,1,344,1243.065894,251.675074,-28.882269,6.802500,0.019003,0.019003,4.632667,2,1,1,3,1949,1,1,344,6860,0,1,1,0,0,0,0,1,1,1,5920,2310,0,5860,2200,1,0.948773,3682.950305,3016.238164,3045.391840,637.558466,3048,3045.391840,2.608160,0,10.192610,-1.906435,1243.065894,1.278996,-0.604902,251.675074
344,6880000,1,1,345,14.089927,861.459494,1348.119782,1,1,345,-0.218820,-0.128105,-19.070661,-0.001093,-0.009930,0.002279,1,1,345,-0.170851,-0.099645,-19.042913,1,1,345,0.999932,0.002679,0.011345,0.000172,1,1,345,-28.793209,1,1,1,345,1248.087879,251.099210,-28.793209,6.795000,0.019050,0.019050,4.628000,2,1,1,3,1949,1,1,345,6880,0,1,1,0,0,0,0,1,1,1,5940,2330,0,5880,2220,1,0.948631,3679.333819,3016.335714,3045.393278,633.940542,3048,3045.393278,2.606722,0,10.218174,-1.918536,1248.087879,1.277427,-0.605221,251.099210
345,6900000,1,1,346,14.060068,860.932567,1353.123990,1,1,346,-0.218480,-0.127043,-18.979624,-0.000877,-0.009750,0.002234,1,1,346,-0.170212,-0.098137,-18.953268,1,1,346,0.999932,0.002658,0.011359,0.000158,1,1,346,-28.704630,1,1,1,346,1253.098381,250.525117,-28.704630,6.787500,0.019096,0.019096,4.623333,2,1,1,3,1948,1,1,346,6900,0,1,1,0,0,0,0,1,1,1,5960,2350,0,5900,2240,1,0.948489,3675.735808,3016.433200,3045.394717,630.341091,3048,3045.394717,2.605283,0,10.243707,-1.930644,1253.098381,1.275856,-0.605537,250.525117
346,6920000,1,1,347,14.030278,860.407107,1358.116749,1,1,347,-0.218097,-0.125965,-18.888971,-0.000662,-0.009567,0.002190,1,1,347,-0.169554,-0.096621,-18.864025,1,1,347,0.999932,0.002637,0.011373,0.000145,1,1,347,-28.616530,1,1,1,347,1258.097437,249.952786,-28.616530,6.780000,0.019142,0.019142,4.618667,2,1,1,3,1948,1,1,347,6920,0,1,1,0,0,0,0,1,1,1,5980,2370,0,5920,2260,1,0.948346,3672.156181,3016.530622,3045.396157,626.760025,3048,3045.396157,2.603843,0,10.269208,-1.942758,1258.097437,1.274285,-0.605849,249.952786
347,6940000,1,1,348,14.000557,859.883106,1363.098095,1,1,348,-0.217672,-0.124872,-18.798700,-0.000446,-0.009384,0.002145,1,1,348,-0.168877,-0.095097,-18.775182,1,1,348,0.999932,0.002616,0.011386,0.000132,1,1,348,-28.528904,1,1,1,348,1263.085081,249.382208,-28.528904,6.772500,0.019189,0.019189,4.614000,2,1,1,3,1948,1,1,348,6940,0,1,1,0,0,0,0,1,1,1,6000,2390,0,5940,2280,1,0.948203,3668.594851,3016.627979,3045.397597,623.197253,3048,3045.397597,2.602403,0,10.294678,-1.954878,1263.085081,1.272712,-0.606158,249.382208
348,6960000,1,1,349,13.970903,859.360560,1368.068063,1,1,349,-0.217204,-0.123764,-18.708813,-0.000230,-0.009199,0.002100,1,1,349,-0.168180,-0.093566,-18.686738,1,1,349,0.999932,0.002594,0.011400,0.000119,1,1,349,-28.441750,1,1,1,349,1268.061348,248.813373,-28.441750,6.765000,0.019235,0.019235,4.609333,2,1,1,3,1948,1,1,349,6960,0,1,1,0,0,0,0,1,1,1,6020,2410,0,5960,2300,1,0.948060,3665.051728,3016.725270,3045.399039,619.652689,3048,3045.399039,2.600961,0,10.320117,-1.967004,1268.061348,1.271138,-0.606463,248.813373
349,6980000,1,1,350,13.941317,858.839462,1373.026689,1,1,350,-0.216693,-0.122642,-18.619309,-0.000014,-0.009012,0.002055,1,1,350,-0.167465,-0.092027,-18.598691,1,1,350,0.999932,0.002573,0.011413,0.000106,1,1,350,-28.355064,1,1,1,350,1273.026274,248.246272,-28.355064,6.757500,0.019281,0.019281,4.604667,2,1,1,3,1948,1,1,350,6980,0,1,1,0,0,0,0,1,1,1,6040,2430,0,5980,2320,1,0.947917,3661.526724,3016.822494,3045.400481,616.126244,3048,3045.400481,2.599519,0,10.345524,-1.979136,1273.026274,1.269563,-0.606765,248.246272
350,7000000,1,1,351,13.911799,858.319808,1377.974007,1,1,351,-0.216140,-0.121504,-18.530188,0.000202,-0.008825,0.002010,1,1,351,-0.166731,-0.090481,-18.511042,1,1,351,0.999931,0.002551,0.011427,0.000092,1,1,351,-28.268843,1,1,1,351,1277.979892,247.680895,-28.268843,6.750000,0.019327,0.019327,4.600000,2,1,1,3,1948,1,1,351,7000,0,1,1,0,0,0,0,1,1,1,6060,2450,0,6000,2340,1,0.947774,3658.019753,3016.919652,3045.401924,612.617829,3048,3045.401924,2.598076,0,10.370899,-1.991275,1277.979892,1.267987,-0.607064,247.680895
351,7020000,1,1,352,13.882348,857.801591,1382.910052,1,1,352,-0.215544,-0.120351,-18.441450,0.000418,-0.008636,0.001965,1,1,352,-0.165979,-0.088929,-18.423788,1,1,352,0.999931,0.002530,0.011440,0.000079,1,1,352,-28.183083,1,1,1,352,1282.922236,247.117234,-28.183083,6.742500,0.019372,0.019372,4.595333,2,1,1,3,1948,1,1,352,7020,0,1,1,0,0,0,0,1,1,1,6080,2470,0,6020,2360,1,0.947630,3654.530727,3017.016742,3045.403368,609.127359,3048,3045.403368,2.596632,0,10.396243,-2.003419,1282.922236,1.266410,-0.607360,247.117234
352,7040000,1,1,353,13.852964,857.284807,1387.834859,1,1,353,-0.214906,-0.119184,-18.353095,0.000633,-0.008446,0.001919,1,1,353,-0.165208,-0.087370,-18.336930,1,1,353,0.999931,0.002508,0.011453,0.000066,1,1,353,-28.097782,1,1,1,353,1287.853342,246.555278,-28.097782,6.735000,0.019418,0.019418,4.590667,2,1,1,3,1947,1,1,353,7040,0,1,1,0,0,0,0,1,1,1,6100,2490,0,6040,2380,1,0.947486,3651.059559,3017.113763,3045.404812,605.654746,3048,3045.404812,2.595188,0,10.421556,-2.015569,1287.853342,1.264831,-0.607652,246.555278
353,7060000,1,1,354,13.823648,856.769450,1392.748462,1,1,354,-0.214226,-0.118003,-18.265123,0.000849,-0.008254,0.001874,1,1,354,-0.164419,-0.085805,-18.250467,1,1,354,0.999931,0.002486,0.011466,0.000053,1,1,354,-28.012936,1,1,1,354,1292.773242,245.995019,-28.012936,6.727500,0.019464,0.019464,4.586000,2,1,1,3,1947,1,1,354,7060,0,1,1,0,0,0,0,1,1,1,6120,2510,0,6060,2400,1,0.947342,3647.606163,3017.210715,3045.406258,602.199905,3048,3045.406258,2.593742,0,10.446837,-2.027725,1292.773242,1.263252,-0.607941,245.995019
354,7080000,1,1,355,13.794398,856.255515,1397.650896,1,1,355,-0.213504,-0.116807,-18.177536,0.001064,-0.008062,0.001828,1,1,355,-0.163613,-0.084233,-18.164397,1,1,355,0.999931,0.002464,0.011478,0.000040,1,1,355,-27.928542,1,1,1,355,1297.681971,245.436448,-27.928542,6.720000,0.019509,0.019509,4.581333,2,1,1,3,1947,1,1,355,7080,0,1,1,0,0,0,0,1,1,1,6140,2530,0,6080,2420,1,0.947197,3644.170453,3017.307598,3045.407704,598.762749,3048,3045.407704,2.592296,0,10.472086,-2.039887,1297.681971,1.261672,-0.608227,245.436448
355,7100000,1,1,356,13.765215,855.742995,1402.542195,1,1,356,-0.212740,-0.115598,-18.090334,0.001279,-0.007868,0.001782,1,1,356,-0.162789,-0.082656,-18.078721,1,1,356,0.999931,0.002442,0.011491,0.000026,1,1,356,-27.844598,1,1,1,356,1302.579562,244.879556,-27.844598,6.712500,0.019555,0.019555,4.576667,2,1,1,3,1947,1,1,356,7100,0,1,1,0,0,0,0,1,1,1,6160,2550,0,6100,2440,1,0.947052,3640.752344,3017.404411,3045.409151,595.343194,3048,3045.409151,2.590849,0,10.497304,-2.052054,1302.579562,1.260090,-0.608509,244.879556
356,7120000,1,1,357,13.736098,855.231887,1407.422392,1,1,357,-0.211935,-0.114374,-18.003517,0.001494,-0.007673,0.001736,1,1,357,-0.161947,-0.081074,-17.993438,1,1,357,0.999931,0.002420,0.011503,0.000013,1,1,357,-27.761099,1,1,1,357,1307.466049,244.324334,-27.761099,6.705000,0.019600,0.019600,4.572000,2,1,1,3,1947,1,1,357,7120,0,1,1,0,0,0,0,1,1,1,6180,2570,0,6120,2460,1,0.946907,3637.351752,3017.501152,3045.410599,591.941153,3048,3045.410599,2.589401,0,10.522490,-2.064227,1307.466049,1.258508,-0.608788,244.324334
357,7140000,1,1,358,13.707048,854.722183,1412.291522,1,1,358,-0.211088,-0.113136,-17.917085,0.001708,-0.007477,0.001690,1,1,358,-0.161088,-0.079486,-17.908548,1,1,358,0.999931,0.002397,0.011515,-0.000000,1,1,358,-27.678043,1,1,1,358,1312.341465,243.770774,-27.678043,6.697500,0.019646,0.019646,4.567333,2,1,1,3,1947,1,1,358,7140,0,1,1,0,0,0,0,1,1,1,6200,2590,0,6140,2480,1,0.946762,3633.968591,3017.597822,3045.412047,588.556544,3048,3045.412047,2.587953,0,10.547644,-2.076405,1312.341465,1.256925,-0.609063,243.770774
358,7160000,1,1,359,13.678063,854.213880,1417.149617,1,1,359,-0.210199,-0.111885,-17.831041,0.001921,-0.007280,0.001644,1,1,359,-0.160211,-0.077893,-17.824050,1,1,359,0.999931,0.002375,0.011528,-0.000013,1,1,359,-27.595426,1,1,1,359,1317.205842,243.218865,-27.595426,6.690000,0.019691,0.019691,4.562667,2,1,1,3,1947,1,1,359,7160,0,1,1,0,0,0,0,1,1,1,6220,2610,0,6160,2500,1,0.946617,3630.602777,3017.694420,3045.413497,585.189281,3048,3045.413497,2.586503,0,10.572766,-2.088589,1317.205842,1.255340,-0.609335,243.218865
359,7180000,1,1,360,13.649144,853.706972,1421.996712,1,1,360,-0.209270,-0.110620,-17.745385,0.002134,-0.007082,0.001598,1,1,360,-0.159318,-0.076295,-17.739946,1,1,360,0.999931,0.002352,0.011539,-0.000026,1,1,360,-27.513247,1,1,1,360,1322.059214,242.668600,-27.513247,6.682500,0.019736,0.019736,4.558000,2,1,1,3,1946,1,1,360,7180,0,1,1,0,0,0,0,1,1,1,6240,2630,0,6180,2520,1,0.946471,3627.254228,3017.790945,3045.414947,581.839281,3048,3045.414947,2.585053,0,10.597857,-2.100779,1322.059214,1.253755,-0.609604,242.668600
360,7200000,1,1,361,13.620291,853.201454,1426.832839,1,1,361,-0.208299,-0.109342,-17.660118,0.002347,-0.006883,0.001552,1,1,361,-0.158408,-0.074692,-17.656234,1,1,361,0.999931,0.002330,0.011551,-0.000040,1,1,361,-27.431501,1,1,1,361,1326.901613,242.119970,-27.431501,6.675000,0.019782,0.019782,4.553333,2,1,1,3,1946,1,1,361,7200,0,1,1,0,0,0,0,1,1,1,6260,2650,0,6200,2540,1,0.946325,3623.922859,3017.887396,3045.416398,578.506461,3048,3045.416398,2.583602,0,10.622917,-2.112974,1326.901613,1.252169,-0.609870,242.119970
361,7220000,1,1,362,13.591504,852.697321,1431.658032,1,1,362,-0.207288,-0.108050,-17.575240,0.002558,-0.006683,0.001505,1,1,362,-0.157481,-0.073085,-17.572914,1,1,362,0.999930,0.002307,0.011563,-0.000053,1,1,362,-27.350186,1,1,1,362,1331.733073,241.572966,-27.350186,6.667500,0.019827,0.019827,4.548667,2,1,1,3,1946,1,1,362,7220,0,1,1,0,0,0,0,1,1,1,6280,2670,0,6220,2560,1,0.946179,3620.608588,3017.983774,3045.417850,575.190738,3048,3045.417850,2.582150,0,10.647944,-2.125174,1331.733073,1.250583,-0.610132,241.572966
362,7240000,1,1,363,13.562781,852.194566,1436.472323,1,1,363,-0.206235,-0.106746,-17.490754,0.002769,-0.006482,0.001459,1,1,363,-0.156538,-0.071475,-17.489988,1,1,363,0.999930,0.002284,0.011574,-0.000066,1,1,363,-27.269299,1,1,1,363,1336.553624,241.027580,-27.269299,6.660000,0.019872,0.019872,4.544000,2,1,1,3,1946,1,1,363,7240,0,1,1,0,0,0,0,1,1,1,6300,2690,0,6240,2580,1,0.946032,3617.311332,3018.080077,3045.419302,571.892030,3048,3045.419302,2.580698,0,10.672940,-2.137379,1336.553624,1.248995,-0.610390,241.027580
363,7260000,1,1,364,13.534124,851.693186,1441.275745,1,1,364,-0.205143,-0.105428,-17.406661,0.002978,-0.006280,0.001412,1,1,364,-0.155578,-0.069860,-17.407454,1,1,364,0.999930,0.002261,0.011586,-0.000079,1,1,364,-27.188836,1,1,1,364,1341.363300,240.483804,-27.188836,6.652500,0.019917,0.019917,4.539333,2,1,1,3,1946,1,1,364,7260,0,1,1,0,0,0,0,1,1,1,6320,2710,0,6260,2600,1,0.945885,3614.031010,3018.176304,3045.420756,568.610254,3048,3045.420756,2.579244,0,10.697904,-2.149589,1341.363300,1.247407,-0.610646,240.483804
364,7280000,1,1,365,13.505532,851.193175,1446.068331,1,1,365,-0.204010,-0.104098,-17.322961,0.003187,-0.006077,0.001365,1,1,365,-0.154602,-0.068241,-17.325313,1,1,365,0.999930,0.002238,0.011597,-0.000092,1,1,365,-27.108796,1,1,1,365,1346.162133,239.941628,-27.108796,6.645000,0.019961,0.019961,4.534667,2,1,1,3,1946,1,1,365,7280,0,1,1,0,0,0,0,1,1,1,6340,2730,0,6280,2620,1,0.945738,3610.767540,3018.272456,3045.422210,565.345330,3048,3045.422210,2.577790,0,10.722836,-2.161805,1346.162133,1.245818,-0.610898,239.941628
365,7300000,1,1,366,13.477004,850.694529,1450.850112,1,1,366,-0.202838,-0.102755,-17.239656,0.003395,-0.005873,0.001319,1,1,366,-0.153610,-0.066619,-17.243567,1,1,366,0.999930,0.002214,0.011608,-0.000106,1,1,366,-27.029175,1,1,1,366,1350.950154,239.401044,-27.029175,6.637500,0.020006,0.020006,4.530000,2,1,1,3,1946,1,1,366,7300,0,1,1,0,0,0,0,1,1,1,6360,2750,0,6300,2640,1,0.945591,3607.520841,3018.368530,3045.423665,562.097176,3048,3045.423665,2.576335,0,10.747737,-2.174025,1350.950154,1.244228,-0.611146,239.401044
366,7320000,1,1,367,13.448541,850.197241,1455.621122,1,1,367,-0.201625,-0.101400,-17.156748,0.003601,-0.005669,0.001272,1,1,367,-0.152602,-0.064994,-17.162213,1,1,367,0.999930,0.002191,0.011619,-0.000119,1,1,367,-26.949971,1,1,1,367,1355.727395,238.862045,-26.949971,6.630000,0.020051,0.020051,4.525333,2,1,1,3,1945,1,1,367,7320,0,1,1,0,0,0,0,1,1,1,6380,2770,0,6320,2660,1,0.945444,3604.290832,3018.464528,3045.425121,558.865711,3048,3045.425121,2.574879,0,10.772605,-2.186251,1355.727395,1.242637,-0.611392,238.862045
367,7340000,1,1,368,13.420142,849.701307,1460.381392,1,1,368,-0.200373,-0.100032,-17.074238,0.003807,-0.005463,0.001225,1,1,368,-0.151578,-0.063366,-17.081255,1,1,368,0.999930,0.002168,0.011630,-0.000132,1,1,368,-26.871179,1,1,1,368,1360.493887,238.324621,-26.871179,6.622500,0.020095,0.020095,4.520667,2,1,1,3,1945,1,1,368,7340,0,1,1,0,0,0,0,1,1,1,6400,2790,0,6340,2680,1,0.945296,3601.077433,3018.560448,3045.426578,555.650854,3048,3045.426578,2.573422,0,10.797442,-2.198481,1360.493887,1.241046,-0.611633,238.324621
368,7360000,1,1,369,13.391807,849.206723,1465.130954,1,1,369,-0.199082,-0.098653,-16.992127,0.004011,-0.005257,0.001178,1,1,369,-0.150539,-0.061736,-17.000691,1,1,369,0.999930,0.002144,0.011640,-0.000145,1,1,369,-26.792799,1,1,1,369,1365.249662,237.788765,-26.792799,6.615000,0.020140,0.020140,4.516000,2,1,1,3,1945,1,1,369,7360,0,1,1,0,0,0,0,1,1,1,6420,2810,0,6360,2700,1,0.945148,3597.880563,3018.656290,3045.428036,552.452527,3048,3045.428036,2.571964,0,10.822247,-2.210716,1365.249662,1.239454,-0.611872,237.788765
369,7380000,1,1,370,13.363535,848.713482,1469.869839,1,1,370,-0.197752,-0.097261,-16.910417,0.004214,-0.005050,0.001131,1,1,370,-0.149484,-0.060102,-16.920522,1,1,370,0.999930,0.002120,0.011651,-0.000158,1,1,370,-26.714827,1,1,1,370,1369.994752,237.254469,-26.714827,6.607500,0.020184,0.020184,4.511333,2,1,1,3,1945,1,1,370,7380,0,1,1,0,0,0,0,1,1,1,6440,2830,0,6380,2720,1,0.944999,3594.700144,3018.752052,3045.429494,549.270649,3048,3045.429494,2.570506,0,10.847020,-2.222956,1369.994752,1.237862,-0.612107,237.254469
370,7400000,1,1,371,13.335328,848.221581,1474.598080,1,1,371,-0.196382,-0.095858,-16.829110,0.004416,-0.004843,0.001084,1,1,371,-0.148414,-0.058467,-16.840749,1,1,371,0.999930,0.002096,0.011661,-0.000172,1,1,371,-26.637259,1,1,1,371,1374.729186,236.721724,-26.637259,6.600000,0.020229,0.020229,4.506667,2,1,1,3,1945,1,1,371,7400,0,1,1,0,0,0,0,1,1,1,6460,2850,0,6400,2740,1,0.944851,3591.536096,3018.847735,3045.430953,546.105142,3048,3045.430953,2.569047,0,10.871762,-2.235200,1374.729186,1.236269,-0.612338,236.721724
371,7420000,1,1,372,13.307184,847.731014,1479.315707,1,1,372,-0.194975,-0.094443,-16.748207,0.004616,-0.004634,0.001036,1,1,372,-0.147328,-0.056829,-16.761373,1,1,372,0.999930,0.002073,0.011671,-0.000185,1,1,372,-26.560095,1,1,1,372,1379.452997,236.190522,-26.560095,6.592500,0.020273,0.020273,4.502000,2,1,1,3,1945,1,1,372,7420,0,1,1,0,0,0,0,1,1,1,6480,2870,0,6420,2760,1,0.944702,3588.388340,3018.943338,3045.432414,542.955926,3048,3045.432414,2.567586,0,10.896471,-2.247449,1379.452997,1.234675,-0.612567,236.190522
372,7440000,1,1,373,13.279104,847.241776,1484.022752,1,1,373,-0.193529,-0.093016,-16.667711,0.004814,-0.004425,0.000989,1,1,373,-0.146227,-0.055190,-16.682393,1,1,373,0.999930,0.002049,0.011681,-0.000198,1,1,373,-26.483330,1,1,1,373,1384.166214,235.660855,-26.483330,6.585000,0.020317,0.020317,4.497333,2,1,1,3,1945,1,1,373,7440,0,1,1,0,0,0,0,1,1,1,6500,2890,0,6440,2780,1,0.944553,3585.256798,3019.038859,3045.433875,539.822924,3048,3045.433875,2.566125,0,10.921149,-2.259703,1384.166214,1.233081,-0.612791,235.660855
